Time (microseconds),scope4
8750.00,-105.578460693359
8833.33,-106.222816467285
8916.67,-106.867179870605
9000.00,-106.867179870605
9083.33,-108.155899047852
9166.67,-110.733345031738
9250.00,-110.088981628418
9333.33,-109.444625854492
9416.67,-112.022064208984
9500.00,-113.955146789551
9583.33,-115.243865966797
9666.67,-115.888229370117
9750.00,-116.532585144043
9833.33,-117.821311950684
9916.67,-118.465667724609
10000.00,-119.11003112793
10083.33,-119.75439453125
10166.67,-124.909278869629
10250.00,-119.75439453125
10333.33,-124.909278869629
10416.67,-124.909278869629
10500.00,-124.909278869629
10583.33,-126.197998046875
10666.67,-127.486717224121
10750.00,-128.775436401367
10833.33,-128.775436401367
10916.67,-128.775436401367
11000.00,-132.6416015625
11083.33,-137.152130126953
11166.67,-131.352874755859
11250.00,-133.28596496582
11333.33,-135.219039916992
11416.67,-138.440841674805
11500.00,-139.729568481445
11583.33,-137.796493530273
11666.67,-139.085205078125
11750.00,-139.085205078125
11833.33,-140.373931884766
11916.67,-142.951370239258
12000.00,-143.595733642578
12083.33,-143.595733642578
12166.67,-144.88444519043
12250.00,-146.817535400391
12333.33,-148.106262207031
12416.67,-150.683700561523
12500.00,-148.750610351563
12583.33,-148.106262207031
12666.67,-150.683700561523
12750.00,-152.616775512695
12833.33,-154.549865722656
12916.67,-157.771667480469
13000.00,-154.549865722656
13083.33,-155.194213867188
13166.67,-156.482940673828
13250.00,-159.704742431641
13333.33,-162.282180786133
13416.67,-160.349105834961
13500.00,-160.349105834961
13583.33,-164.859634399414
13666.67,-164.215270996094
13750.00,-164.859634399414
13833.33,-166.148345947266
13916.67,-165.503982543945
14000.00,-167.437072753906
14083.33,-167.437072753906
14166.67,-168.725799560547
14250.00,-170.658874511719
14333.33,-170.658874511719
14416.67,-170.658874511719
14500.00,-171.947601318359
14583.33,-175.169403076172
14666.67,-175.813751220703
14750.00,-178.391204833984
14833.33,-175.169403076172
14916.67,-183.546081542969
15000.00,-177.102478027344
15083.33,-180.324279785156
15166.67,-181.613006591797
15250.00,-181.613006591797
15333.33,-182.257369995117
15416.67,-184.190444946289
15500.00,-185.47917175293
15583.33,-184.834808349609
15666.67,-186.767883300781
15750.00,-185.47917175293
15833.33,-189.345336914063
15916.67,-189.345336914063
16000.00,-190.634048461914
16083.33,-193.855850219727
16166.67,-191.278411865234
16250.00,-191.922775268555
16333.33,-193.855850219727
16416.67,-194.500213623047
16500.00,-197.077651977539
16583.33,-197.077651977539
16666.67,-198.36637878418
16750.00,-204.165618896484
16833.33,-197.722015380859
16916.67,-200.943817138672
17000.00,-202.232543945313
17083.33,-203.521255493164
17166.67,-202.876907348633
17250.00,-204.165618896484
17333.33,-205.454345703125
17416.67,-206.098709106445
17500.00,-206.743057250977
17583.33,-205.454345703125
17666.67,-209.964874267578
17750.00,-211.89794921875
17833.33,-215.119750976563
17916.67,-212.54231262207
18000.00,-211.89794921875
18083.33,-212.54231262207
18166.67,-213.831024169922
18250.00,-215.119750976563
18333.33,-216.408477783203
18416.67,-217.697189331055
18500.00,-217.052825927734
18583.33,-224.78515625
18666.67,-218.985916137695
18750.00,-220.274642944336
18833.33,-222.207717895508
18916.67,-223.496444702148
19000.00,-224.78515625
19083.33,-228.006958007813
19166.67,-225.42951965332
19250.00,-226.718246459961
19333.33,-227.362594604492
19416.67,-226.073883056641
19500.00,-229.940048217773
19583.33,-229.940048217773
19666.67,-229.940048217773
19750.00,-231.228759765625
19833.33,-237.028015136719
19916.67,-233.806213378906
20000.00,-234.450561523438
20083.33,-234.450561523438
20166.67,-236.383651733398
20250.00,-238.31672668457
20333.33,-237.028015136719
20416.67,-245.404693603516
20500.00,-238.961090087891
20583.33,-240.249816894531
20666.67,-241.538528442383
20750.00,-242.827255249023
20833.33,-241.538528442383
20916.67,-246.049057006836
21000.00,-242.827255249023
21083.33,-245.404693603516
21166.67,-246.049057006836
21250.00,-247.337783813477
21333.33,-247.337783813477
21416.67,-248.626495361328
21500.00,-254.425750732422
21583.33,-249.915222167969
21666.67,-255.070098876953
21750.00,-251.848297119141
21833.33,-253.781387329102
21916.67,-255.070098876953
22000.00,-256.358825683594
22083.33,-256.358825683594
22166.67,-257.647552490234
22250.00,-266.024230957031
22333.33,-259.580627441406
22416.67,-260.224975585938
22500.00,-260.869354248047
22583.33,-261.513702392578
22666.67,-261.513702392578
22750.00,-264.091156005859
22833.33,-268.601684570313
22916.67,-266.024230957031
23000.00,-265.3798828125
23083.33,-266.668609619141
23166.67,-267.312957763672
23250.00,-266.668609619141
23333.33,-269.890411376953
23416.67,-267.957305908203
23500.00,-270.534759521484
23583.33,-270.534759521484
23666.67,-271.179107666016
23750.00,-273.112213134766
23833.33,-273.112213134766
23916.67,-274.400909423828
24000.00,-275.689636230469
24083.33,-276.334014892578
24166.67,-275.045288085938
24250.00,-276.978363037109
24333.33,-278.911437988281
24416.67,-278.26708984375
24500.00,-279.555816650391
24583.33,-280.844512939453
24666.67,-280.200164794922
24750.00,-281.488891601563
24833.33,-283.421966552734
24916.67,-283.421966552734
25000.00,-283.421966552734
25083.33,-284.066314697266
25166.67,-286.643768310547
25250.00,-285.355041503906
25333.33,-288.576843261719
25416.67,-285.999420166016
25500.00,-287.288146972656
25583.33,-288.576843261719
25666.67,-287.932495117188
25750.00,-289.865570068359
25833.33,-291.154296875
25916.67,-290.509948730469
26000.00,-289.221221923828
26083.33,-296.953552246094
26166.67,-294.376098632813
26250.00,-292.443023681641
26333.33,-294.376098632813
26416.67,-295.664825439453
26500.00,-295.664825439453
26583.33,-298.242248535156
26666.67,-296.309173583984
26750.00,-297.597900390625
26833.33,-296.309173583984
26916.67,-296.309173583984
27000.00,-296.953552246094
27083.33,-299.530975341797
27166.67,-298.886627197266
27250.00,-298.242248535156
27333.33,-299.530975341797
27416.67,-300.175354003906
27500.00,-301.464050292969
27583.33,-300.819702148438
27666.67,-302.752777099609
27750.00,-301.464050292969
27833.33,-300.819702148438
27916.67,-304.04150390625
28000.00,-304.685852050781
28083.33,-305.330230712891
28166.67,-306.618957519531
28250.00,-307.263305664063
28333.33,-309.196380615234
28416.67,-307.263305664063
28500.00,-307.907684326172
28583.33,-306.618957519531
28666.67,-309.196380615234
28750.00,-308.552032470703
28833.33,-312.418182373047
28916.67,-310.485107421875
29000.00,-310.485107421875
29083.33,-317.573089599609
29166.67,-311.773834228516
29250.00,-310.485107421875
29333.33,-312.418182373047
29416.67,-312.418182373047
29500.00,-313.706909179688
29583.33,-311.773834228516
29666.67,-312.418182373047
29750.00,-313.706909179688
29833.33,-313.062561035156
29916.67,-314.351287841797
30000.00,-315.639984130859
30083.33,-315.639984130859
30166.67,-318.217437744141
30250.00,-314.351287841797
30333.33,-315.639984130859
30416.67,-317.573089599609
30500.00,-316.9287109375
30583.33,-318.861785888672
30666.67,-316.9287109375
30750.00,-318.861785888672
30833.33,-318.217437744141
30916.67,-323.372314453125
31000.00,-321.439239501953
31083.33,-319.506164550781
31166.67,-320.150512695313
31250.00,-320.150512695313
31333.33,-320.794891357422
31416.67,-321.439239501953
31500.00,-320.150512695313
31583.33,-322.083587646484
31666.67,-322.727966308594
31750.00,-321.439239501953
31833.33,-323.372314453125
31916.67,-322.727966308594
32000.00,-327.882843017578
32083.33,-324.016693115234
32166.67,-323.372314453125
32250.00,-322.727966308594
32333.33,-324.016693115234
32416.67,-324.016693115234
32500.00,-324.016693115234
32583.33,-324.661041259766
32666.67,-323.372314453125
32750.00,-327.238494873047
32833.33,-326.594116210938
32916.67,-324.661041259766
33000.00,-325.305389404297
33083.33,-326.594116210938
33166.67,-327.238494873047
33250.00,-327.238494873047
33333.33,-323.372314453125
33416.67,-327.882843017578
33500.00,-326.594116210938
33583.33,-326.594116210938
33666.67,-327.882843017578
33750.00,-328.527221679688
33833.33,-327.238494873047
33916.67,-329.171569824219
34000.00,-327.882843017578
34083.33,-329.171569824219
34166.67,-329.171569824219
34250.00,-329.81591796875
34333.33,-329.171569824219
34416.67,-331.104644775391
34500.00,-328.527221679688
34583.33,-331.7490234375
34666.67,-331.7490234375
34750.00,-328.527221679688
34833.33,-329.171569824219
34916.67,-330.460296630859
35000.00,-329.81591796875
35083.33,-331.7490234375
35166.67,-326.594116210938
35250.00,-331.7490234375
35333.33,-331.104644775391
35416.67,-331.104644775391
35500.00,-333.037719726563
35583.33,-330.460296630859
35666.67,-331.104644775391
35750.00,-333.037719726563
35833.33,-334.326446533203
35916.67,-331.7490234375
36000.00,-332.393371582031
36083.33,-332.393371582031
36166.67,-331.7490234375
36250.00,-333.682098388672
36333.33,-331.104644775391
36416.67,-332.393371582031
36500.00,-332.393371582031
36583.33,-332.393371582031
36666.67,-331.7490234375
36750.00,-331.104644775391
36833.33,-333.037719726563
36916.67,-333.682098388672
37000.00,-334.326446533203
37083.33,-335.615173339844
37166.67,-334.326446533203
37250.00,-332.393371582031
37333.33,-333.037719726563
37416.67,-332.393371582031
37500.00,-334.970825195313
37583.33,-334.970825195313
37666.67,-332.393371582031
37750.00,-335.615173339844
37833.33,-334.970825195313
37916.67,-334.970825195313
38000.00,-334.326446533203
38083.33,-334.326446533203
38166.67,-336.259521484375
38250.00,-334.970825195313
38333.33,-334.970825195313
38416.67,-337.548248291016
38500.00,-335.615173339844
38583.33,-334.970825195313
38666.67,-334.326446533203
38750.00,-335.615173339844
38833.33,-334.970825195313
38916.67,-335.615173339844
39000.00,-334.970825195313
39083.33,-338.192626953125
39166.67,-334.970825195313
39250.00,-333.682098388672
39333.33,-334.970825195313
39416.67,-339.481323242188
39500.00,-333.682098388672
39583.33,-340.770050048828
39666.67,-337.548248291016
39750.00,-336.903900146484
39833.33,-336.259521484375
39916.67,-336.259521484375
40000.00,-337.548248291016
40083.33,-335.615173339844
40166.67,-334.970825195313
40250.00,-340.125701904297
40333.33,-343.347503662109
40416.67,-336.903900146484
40500.00,-338.192626953125
40583.33,-336.903900146484
40666.67,-340.125701904297
40750.00,-337.548248291016
40833.33,-337.548248291016
40916.67,-338.192626953125
41000.00,-336.903900146484
41083.33,-336.903900146484
41166.67,-336.903900146484
41250.00,-340.125701904297
41333.33,-338.836975097656
41416.67,-337.548248291016
41500.00,-338.836975097656
41583.33,-343.991851806641
41666.67,-340.125701904297
41750.00,-337.548248291016
41833.33,-338.192626953125
41916.67,-338.836975097656
42000.00,-337.548248291016
42083.33,-339.481323242188
42166.67,-343.347503662109
42250.00,-337.548248291016
42333.33,-338.836975097656
42416.67,-337.548248291016
42500.00,-340.770050048828
42583.33,-340.770050048828
42666.67,-343.347503662109
42750.00,-338.836975097656
42833.33,-339.481323242188
42916.67,-338.836975097656
43000.00,-340.125701904297
43083.33,-340.125701904297
43166.67,-339.481323242188
43250.00,-340.125701904297
43333.33,-341.414428710938
43416.67,-340.125701904297
43500.00,-342.703125
43583.33,-340.770050048828
43666.67,-339.481323242188
43750.00,-339.481323242188
43833.33,-340.125701904297
43916.67,-341.414428710938
44000.00,-343.347503662109
44083.33,-339.481323242188
44166.67,-340.125701904297
44250.00,-340.770050048828
44333.33,-340.125701904297
44416.67,-342.058776855469
44500.00,-340.125701904297
44583.33,-343.347503662109
44666.67,-343.347503662109
44750.00,-340.770050048828
44833.33,-339.481323242188
44916.67,-340.770050048828
45000.00,-338.192626953125
45083.33,-342.058776855469
45166.67,-340.770050048828
45250.00,-343.991851806641
45333.33,-342.058776855469
45416.67,-340.770050048828
45500.00,-340.770050048828
45583.33,-340.770050048828
45666.67,-340.125701904297
45750.00,-343.347503662109
45833.33,-343.347503662109
45916.67,-338.836975097656
46000.00,-341.414428710938
46083.33,-341.414428710938
46166.67,-340.770050048828
46250.00,-342.058776855469
46333.33,-342.703125
46416.67,-343.991851806641
46500.00,-343.991851806641
46583.33,-342.058776855469
46666.67,-340.770050048828
46750.00,-343.347503662109
46833.33,-339.481323242188
46916.67,-342.703125
47000.00,-348.502380371094
47083.33,-341.414428710938
47166.67,-342.703125
47250.00,-341.414428710938
47333.33,-341.414428710938
47416.67,-340.770050048828
47500.00,-340.125701904297
47583.33,-343.347503662109
47666.67,-342.703125
47750.00,-342.058776855469
47833.33,-348.502380371094
47916.67,-342.058776855469
48000.00,-341.414428710938
48083.33,-343.347503662109
48166.67,-342.703125
48250.00,-343.347503662109
48333.33,-348.502380371094
48416.67,-341.414428710938
48500.00,-342.058776855469
48583.33,-342.703125
48666.67,-340.770050048828
48750.00,-343.347503662109
48833.33,-342.703125
48916.67,-345.280578613281
49000.00,-344.63623046875
49083.33,-342.058776855469
49166.67,-341.414428710938
49250.00,-342.058776855469
49333.33,-342.703125
49416.67,-342.058776855469
49500.00,-342.703125
49583.33,-344.63623046875
49666.67,-348.502380371094
49750.00,-342.058776855469
49833.33,-341.414428710938
49916.67,-341.414428710938
50000.00,-341.414428710938
50083.33,-343.991851806641
50166.67,-348.502380371094
50250.00,-343.347503662109
50333.33,-339.481323242188
50416.67,-340.125701904297
50500.00,-338.192626953125
50583.33,-340.125701904297
50666.67,-340.770050048828
50750.00,-343.991851806641
50833.33,-339.481323242188
50916.67,-340.125701904297
51000.00,-336.903900146484
51083.33,-338.192626953125
51166.67,-337.548248291016
51250.00,-337.548248291016
51333.33,-337.548248291016
51416.67,-336.259521484375
51500.00,-337.548248291016
51583.33,-336.903900146484
51666.67,-334.970825195313
51750.00,-334.970825195313
51833.33,-333.682098388672
51916.67,-333.037719726563
52000.00,-333.682098388672
52083.33,-333.682098388672
52166.67,-332.393371582031
52250.00,-333.037719726563
52333.33,-331.104644775391
52416.67,-329.171569824219
52500.00,-329.171569824219
52583.33,-329.171569824219
52666.67,-328.527221679688
52750.00,-332.393371582031
52833.33,-325.305389404297
52916.67,-326.594116210938
53000.00,-324.661041259766
53083.33,-325.949768066406
53166.67,-325.949768066406
53250.00,-325.305389404297
53333.33,-327.882843017578
53416.67,-326.594116210938
53500.00,-322.727966308594
53583.33,-323.372314453125
53666.67,-322.083587646484
53750.00,-322.727966308594
53833.33,-327.882843017578
53916.67,-322.083587646484
54000.00,-321.439239501953
54083.33,-318.217437744141
54166.67,-318.217437744141
54250.00,-316.9287109375
54333.33,-315.639984130859
54416.67,-316.284362792969
54500.00,-314.995635986328
54583.33,-316.9287109375
54666.67,-313.706909179688
54750.00,-312.418182373047
54833.33,-311.773834228516
54916.67,-311.773834228516
55000.00,-311.773834228516
55083.33,-311.129486083984
55166.67,-312.418182373047
55250.00,-309.840759277344
55333.33,-308.552032470703
55416.67,-308.552032470703
55500.00,-306.618957519531
55583.33,-307.263305664063
55666.67,-305.330230712891
55750.00,-307.263305664063
55833.33,-304.685852050781
55916.67,-305.330230712891
56000.00,-302.752777099609
56083.33,-301.464050292969
56166.67,-301.464050292969
56250.00,-300.819702148438
56333.33,-299.530975341797
56416.67,-301.464050292969
56500.00,-298.242248535156
56583.33,-300.175354003906
56666.67,-296.309173583984
56750.00,-296.953552246094
56833.33,-297.597900390625
56916.67,-296.309173583984
57000.00,-295.020446777344
57083.33,-291.798645019531
57166.67,-296.953552246094
57250.00,-294.376098632813
57333.33,-291.154296875
57416.67,-292.443023681641
57500.00,-291.798645019531
57583.33,-291.798645019531
57666.67,-289.865570068359
57750.00,-288.576843261719
57833.33,-291.154296875
57916.67,-287.288146972656
58000.00,-286.643768310547
58083.33,-286.643768310547
58166.67,-285.355041503906
58250.00,-288.576843261719
58333.33,-284.066314697266
58416.67,-285.355041503906
58500.00,-283.421966552734
58583.33,-282.777618408203
58666.67,-282.777618408203
58750.00,-280.844512939453
58833.33,-280.844512939453
58916.67,-278.911437988281
59000.00,-279.555816650391
59083.33,-281.488891601563
59166.67,-276.978363037109
59250.00,-278.26708984375
59333.33,-275.689636230469
59416.67,-275.045288085938
59500.00,-275.045288085938
59583.33,-276.334014892578
59666.67,-275.689636230469
59750.00,-272.467834472656
59833.33,-270.534759521484
59916.67,-271.179107666016
60000.00,-271.823486328125
60083.33,-273.112213134766
60166.67,-271.179107666016
60250.00,-269.890411376953
60333.33,-266.668609619141
60416.67,-266.668609619141
60500.00,-267.312957763672
60583.33,-265.3798828125
60666.67,-265.3798828125
60750.00,-261.513702392578
60833.33,-262.802429199219
60916.67,-264.735504150391
61000.00,-260.869354248047
61083.33,-260.869354248047
61166.67,-260.224975585938
61250.00,-260.224975585938
61333.33,-258.291900634766
61416.67,-258.936279296875
61500.00,-257.647552490234
61583.33,-257.003173828125
61666.67,-253.781387329102
61750.00,-254.425750732422
61833.33,-253.781387329102
61916.67,-253.137023925781
62000.00,-253.781387329102
62083.33,-253.137023925781
62166.67,-251.203948974609
62250.00,-249.270858764648
62333.33,-249.270858764648
62416.67,-247.337783813477
62500.00,-247.337783813477
62583.33,-242.827255249023
62666.67,-245.404693603516
62750.00,-243.471618652344
62833.33,-244.115982055664
62916.67,-243.471618652344
63000.00,-242.182891845703
63083.33,-240.249816894531
63166.67,-241.538528442383
63250.00,-239.605453491211
63333.33,-245.404693603516
63416.67,-238.961090087891
63500.00,-236.383651733398
63583.33,-235.094924926758
63666.67,-235.094924926758
63750.00,-235.094924926758
63833.33,-235.094924926758
63916.67,-233.806213378906
64000.00,-231.873123168945
64083.33,-229.940048217773
64166.67,-229.295684814453
64250.00,-228.006958007813
64333.33,-228.651321411133
64416.67,-226.073883056641
64500.00,-225.42951965332
64583.33,-222.852081298828
64666.67,-225.42951965332
64750.00,-223.496444702148
64833.33,-220.274642944336
64916.67,-220.918991088867
65000.00,-222.852081298828
65083.33,-218.985916137695
65166.67,-218.341552734375
65250.00,-218.985916137695
65333.33,-213.831024169922
65416.67,-214.475387573242
65500.00,-215.119750976563
65583.33,-215.119750976563
65666.67,-213.831024169922
65750.00,-217.052825927734
65833.33,-209.964874267578
65916.67,-211.25358581543
66000.00,-208.676147460938
66083.33,-208.031784057617
66166.67,-208.031784057617
66250.00,-206.743057250977
66333.33,-205.454345703125
66416.67,-209.320510864258
66500.00,-204.809982299805
66583.33,-200.943817138672
66666.67,-200.299453735352
66750.00,-200.299453735352
66833.33,-202.232543945313
66916.67,-200.943817138672
67000.00,-199.0107421875
67083.33,-199.65510559082
67166.67,-197.722015380859
67250.00,-194.500213623047
67333.33,-194.500213623047
67416.67,-194.500213623047
67500.00,-195.788940429688
67583.33,-192.567138671875
67666.67,-190.634048461914
67750.00,-191.922775268555
67833.33,-188.700973510742
67916.67,-186.767883300781
68000.00,-186.767883300781
68083.33,-188.056610107422
68166.67,-186.767883300781
68250.00,-184.190444946289
68333.33,-184.190444946289
68416.67,-183.546081542969
68500.00,-180.324279785156
68583.33,-179.679916381836
68666.67,-180.324279785156
68750.00,-179.035568237305
68833.33,-177.102478027344
68916.67,-177.746841430664
69000.00,-177.102478027344
69083.33,-173.236312866211
69166.67,-173.236312866211
69250.00,-173.236312866211
69333.33,-172.591949462891
69416.67,-171.947601318359
69500.00,-171.303237915039
69583.33,-170.658874511719
69666.67,-164.859634399414
69750.00,-166.792709350586
69833.33,-166.148345947266
69916.67,-166.792709350586
70000.00,-165.503982543945
70083.33,-163.570907592773
70166.67,-161.637832641602
70250.00,-162.926544189453
70333.33,-159.06037902832
70416.67,-158.416030883789
70500.00,-159.06037902832
70583.33,-160.349105834961
70666.67,-156.482940673828
70750.00,-154.549865722656
70833.33,-156.482940673828
70916.67,-152.616775512695
71000.00,-151.328063964844
71083.33,-150.683700561523
71166.67,-149.394973754883
71250.00,-149.394973754883
71333.33,-149.394973754883
71416.67,-150.039337158203
71500.00,-144.240097045898
71583.33,-144.88444519043
71666.67,-145.52880859375
71750.00,-144.240097045898
71833.33,-144.88444519043
71916.67,-142.307006835938
72000.00,-141.018295288086
72083.33,-141.018295288086
72166.67,-136.507766723633
72250.00,-137.152130126953
72333.33,-139.085205078125
72416.67,-136.507766723633
72500.00,-133.930328369141
72583.33,-133.930328369141
72666.67,-137.796493530273
72750.00,-132.6416015625
72833.33,-130.708526611328
72916.67,-128.775436401367
73000.00,-128.775436401367
73083.33,-128.131072998047
73166.67,-128.131072998047
73250.00,-126.842353820801
73333.33,-123.620552062988
73416.67,-122.976196289063
73500.00,-121.043113708496
73583.33,-122.976196289063
73666.67,-121.043113708496
73750.00,-119.75439453125
73833.33,-119.11003112793
73916.67,-117.821311950684
74000.00,-117.176948547363
74083.33,-114.599510192871
74166.67,-114.599510192871
74250.00,-112.022064208984
74333.33,-113.31078338623
74416.67,-113.31078338623
74500.00,-109.444625854492
74583.33,-112.022064208984
74666.67,-107.511543273926
74750.00,-105.578460693359
74833.33,-106.222816467285
74916.67,-105.578460693359
75000.00,-107.511543273926
75083.33,-106.222816467285
75166.67,-100.42357635498
75250.00,-101.067932128906
75333.33,-99.1348571777344
75416.67,-100.42357635498
75500.00,-99.1348571777344
75583.33,-98.4904937744141
75666.67,-95.2686920166016
75750.00,-95.9130477905273
75833.33,-94.6243286132813
75916.67,-92.0468902587891
76000.00,-92.0468902587891
76083.33,-88.1807250976563
76166.67,-90.7581634521484
76250.00,-88.8250885009766
76333.33,-87.5363616943359
76416.67,-88.8250885009766
76500.00,-85.6032791137695
76583.33,-82.381477355957
76666.67,-83.0258407592773
76750.00,-82.381477355957
76833.33,-83.0258407592773
76916.67,-85.6032791137695
77000.00,-77.2265930175781
77083.33,-77.8709564208984
77166.67,-76.5822372436523
77250.00,-77.2265930175781
77333.33,-75.2935104370117
77416.67,-73.3604354858398
77500.00,-71.4273529052734
77583.33,-72.0717086791992
77666.67,-71.4273529052734
77750.00,-70.7829895019531
77833.33,-66.9168243408203
77916.67,-64.9837417602539
78000.00,-66.2724685668945
78083.33,-65.6281051635742
78166.67,-65.6281051635742
78250.00,-63.6950225830078
78333.33,-61.1175804138184
78416.67,-61.1175804138184
78500.00,-57.8957786560059
78583.33,-56.6070594787598
78666.67,-56.6070594787598
78750.00,-57.2514190673828
78833.33,-54.0296173095703
78916.67,-54.6739768981934
79000.00,-53.38525390625
79083.33,-51.4521751403809
79166.67,-50.8078117370605
79250.00,-50.1634521484375
79333.33,-46.941650390625
79416.67,-50.1634521484375
79500.00,-48.8747329711914
79583.33,-43.7198486328125
79666.67,-46.297290802002
79750.00,-40.4980430603027
79833.33,-43.7198486328125
79916.67,-42.4311256408691
80000.00,-41.142406463623
80083.33,-41.142406463623
80166.67,-37.9206008911133
80250.00,-35.9875221252441
80333.33,-36.6318817138672
80416.67,-34.6987991333008
80500.00,-33.4100799560547
80583.33,-33.4100799560547
80666.67,-31.4769973754883
80750.00,-29.5439147949219
80833.33,-27.6108341217041
80916.67,-29.5439147949219
81000.00,-26.9664726257324
81083.33,-25.0333919525146
81166.67,-24.389030456543
81250.00,-25.0333919525146
81333.33,-24.389030456543
81416.67,-20.5228672027588
81500.00,-21.1672286987305
81583.33,-19.2341461181641
81666.67,-18.589786529541
81750.00,-17.9454250335693
81833.33,-15.3679828643799
81916.67,-16.6567039489746
82000.00,-15.3679828643799
82083.33,-12.1461801528931
82166.67,-13.4349012374878
82250.00,-11.5018196105957
82333.33,-8.92437744140625
82416.67,-8.92437744140625
82500.00,-9.56873798370361
82583.33,-6.34693574905396
82666.67,-6.34693574905396
82750.00,-3.76949334144592
82833.33,-5.70257520675659
82916.67,-2.4807722568512
83000.00,-3.12513279914856
83083.33,-2.4807722568512
83166.67,0.741030335426331
83250.00,1.38539087772369
83333.33,1.38539087772369
83416.67,5.89591455459595
83500.00,2.02975153923035
83583.33,7.18463563919067
83666.67,7.18463563919067
83750.00,8.47335720062256
83833.33,8.47335720062256
83916.67,10.4064388275146
84000.00,10.4064388275146
84083.33,10.4064388275146
84166.67,12.9838809967041
84250.00,12.9838809967041
84333.33,14.2726020812988
84416.67,16.8500442504883
84500.00,17.4944038391113
84583.33,18.138765335083
84666.67,17.4944038391113
84750.00,18.138765335083
84833.33,22.0049285888672
84916.67,20.0718460083008
85000.00,23.2936496734619
85083.33,24.5823707580566
85166.67,25.8710918426514
85250.00,25.8710918426514
85333.33,27.1598129272461
85416.67,27.8041725158691
85500.00,30.3816146850586
85583.33,30.3816146850586
85666.67,28.4485340118408
85750.00,33.6034164428711
85833.33,33.6034164428711
85916.67,33.6034164428711
86000.00,34.8921394348145
86083.33,34.8921394348145
86166.67,38.75830078125
86250.00,38.113941192627
86333.33,39.4026641845703
86416.67,40.0470237731934
86500.00,41.3357429504395
86583.33,41.9801063537598
86666.67,40.6913833618164
86750.00,44.5575485229492
86833.33,45.8462677001953
86916.67,45.8462677001953
87000.00,47.1349906921387
87083.33,47.7793502807617
87166.67,49.7124328613281
87250.00,50.3567924499512
87333.33,51.0011520385742
87416.67,53.5785942077637
87500.00,54.2229537963867
87583.33,55.5116767883301
87666.67,55.5116767883301
87750.00,56.8003959655762
87833.33,56.8003959655762
87916.67,59.3778381347656
88000.00,59.3778381347656
88083.33,61.9552803039551
88166.67,60.0222015380859
88250.00,63.2440032958984
88333.33,63.2440032958984
88416.67,63.8883628845215
88500.00,63.8883628845215
88583.33,65.1770858764648
88666.67,63.8883628845215
88750.00,69.0432510375977
88833.33,69.0432510375977
88916.67,69.6876068115234
89000.00,70.9763259887695
89083.33,72.9094085693359
89166.67,70.3319702148438
89250.00,75.4868545532227
89333.33,72.9094085693359
89416.67,76.7755737304688
89500.00,76.1312103271484
89583.33,77.4199371337891
89666.67,78.7086563110352
89750.00,79.9973754882813
89833.33,79.9973754882813
89916.67,81.9304580688477
90000.00,85.1522598266602
90083.33,83.8635406494141
90166.67,86.4409790039063
90250.00,85.1522598266602
90333.33,84.5079040527344
90416.67,85.7966232299805
90500.00,87.0853424072266
90583.33,90.3071441650391
90666.67,90.3071441650391
90750.00,90.3071441650391
90833.33,92.8845901489258
90916.67,93.5289459228516
91000.00,94.8176727294922
91083.33,95.462028503418
91166.67,93.5289459228516
91250.00,98.0394744873047
91333.33,97.3951110839844
91416.67,100.616912841797
91500.00,99.9725570678711
91583.33,101.261276245117
91666.67,101.905632019043
91750.00,101.261276245117
91833.33,107.704879760742
91916.67,104.48307800293
92000.00,107.060516357422
92083.33,106.416160583496
92166.67,105.771797180176
92250.00,107.704879760742
92333.33,107.704879760742
92416.67,110.926681518555
92500.00,112.215400695801
92583.33,112.215400695801
92666.67,113.504127502441
92750.00,114.792846679688
92833.33,115.437210083008
92916.67,115.437210083008
93000.00,114.792846679688
93083.33,118.0146484375
93166.67,119.303367614746
93250.00,121.880813598633
93333.33,121.236450195313
93416.67,121.880813598633
93500.00,123.813896179199
93583.33,121.880813598633
93666.67,128.324417114258
93750.00,125.102615356445
93833.33,127.680053710938
93916.67,127.680053710938
94000.00,128.324417114258
94083.33,130.25749206543
94166.67,128.968780517578
94250.00,130.90185546875
94333.33,134.768020629883
94416.67,132.834945678711
94500.00,134.768020629883
94583.33,136.701110839844
94666.67,137.989822387695
94750.00,138.634185791016
94833.33,137.989822387695
94916.67,140.567260742188
95000.00,142.500350952148
95083.33,144.43342590332
95166.67,143.144714355469
95250.00,143.789077758789
95333.33,144.43342590332
95416.67,147.655227661133
95500.00,152.165756225586
95583.33,149.588317871094
95666.67,149.588317871094
95750.00,150.877029418945
95833.33,150.877029418945
95916.67,151.521392822266
96000.00,154.098846435547
96083.33,151.521392822266
96166.67,156.031921386719
96250.00,155.387557983398
96333.33,156.031921386719
96416.67,157.964996337891
96500.00,159.898086547852
96583.33,161.186798095703
96666.67,161.186798095703
96750.00,161.186798095703
96833.33,165.697326660156
96916.67,165.697326660156
97000.00,165.052963256836
97083.33,165.697326660156
97166.67,167.630416870117
97250.00,168.274765014648
97333.33,170.207855224609
97416.67,172.785293579102
97500.00,171.496566772461
97583.33,172.785293579102
97666.67,173.429656982422
97750.00,174.074020385742
97833.33,175.362731933594
97916.67,172.140930175781
98000.00,177.295822143555
98083.33,178.584533691406
98166.67,179.873260498047
98250.00,179.873260498047
98333.33,181.161987304688
98416.67,182.450698852539
98500.00,179.228897094727
