Time (seconds),V_ch1,V_ch2,V_ch3,I_ch1,I_ch2,I_ch3
0.285000,-337.548248291016,0,0,0,0,0
0.285208,-338.836975097656,0,0,0,0,0
0.285417,-339.481323242188,0,0,0,0,0
0.285625,-338.192626953125,0,0,0,0,0
0.285833,-338.836975097656,0,0,0,0,0
0.286042,-339.481323242188,0,0,0,0,0
0.286250,-342.058776855469,0,0,0,0,0
0.286458,-340.125701904297,0,0,0,0,0
0.286667,-340.125701904297,0,0,0,0,0
0.286875,-342.703125,0,0,0,0,0
0.287083,-340.125701904297,0,0,0,0,0
0.287292,-340.770050048828,0,0,0,0,0
0.287500,-341.414428710938,0,0,0,0,0
0.287708,-341.414428710938,0,0,0,0,0
0.287917,-342.058776855469,0,0,0,0,0
0.288125,-342.058776855469,0,0,0,0,0
0.288333,-342.703125,0,0,0,0,0
0.288542,-343.347503662109,0,0,0,0,0
0.288750,-342.703125,0,0,0,0,0
0.288958,-344.63623046875,0,0,0,0,0
0.289167,-345.924926757813,0,0,0,0,0
0.289375,-343.991851806641,0,0,0,0,0
0.289583,-341.414428710938,0,0,0,0,0
0.289792,-343.991851806641,0,0,0,0,0
0.290000,-345.924926757813,0,0,0,0,0
0.290208,-342.703125,0,0,0,0,0
0.290417,-345.924926757813,0,0,0,0,0
0.290625,-343.991851806641,0,0,0,0,0
0.290833,-343.347503662109,0,0,0,0,0
0.291042,-342.703125,0,0,0,0,0
0.291250,-345.280578613281,0,0,0,0,0
0.291458,-341.414428710938,0,0,0,0,0
0.291667,-343.991851806641,0,0,0,0,0
0.291875,-342.703125,0,0,0,0,0
0.292083,-340.125701904297,0,0,0,0,0
0.292292,-338.192626953125,0,0,0,0,0
0.292500,-335.615173339844,0,0,0,0,0
0.292708,-335.615173339844,0,0,0,0,0
0.292917,-331.104644775391,0,0,0,0,0
0.293125,-329.81591796875,0,0,0,0,0
0.293333,-325.949768066406,0,0,0,0,0
0.293542,-324.661041259766,0,0,0,0,0
0.293750,-320.794891357422,0,0,0,0,0
0.293958,-322.727966308594,0,0,0,0,0
0.294167,-316.9287109375,0,0,0,0,0
0.294375,-314.351287841797,0,0,0,0,0
0.294583,-314.995635986328,0,0,0,0,0
0.294792,-310.485107421875,0,0,0,0,0
0.295000,-306.618957519531,0,0,0,0,0
0.295208,-303.397155761719,0,0,0,0,0
0.295417,-302.108428955078,0,0,0,0,0
0.295625,-295.664825439453,0,0,0,0,0
0.295833,-296.309173583984,0,0,0,0,0
0.296042,-291.154296875,0,0,0,0,0
0.296250,-291.798645019531,0,0,0,0,0
0.296458,-287.932495117188,0,0,0,0,0
0.296667,-283.421966552734,0,0,0,0,0
0.296875,-278.911437988281,0,0,0,0,0
0.297083,-280.200164794922,0,0,0,0,0
0.297292,-273.112213134766,0,0,0,0,0
0.297500,-271.823486328125,0,0,0,0,0
0.297708,-271.179107666016,0,0,0,0,0
0.297917,-266.668609619141,0,0,0,0,0
0.298125,-264.091156005859,0,0,0,0,0
0.298333,-260.224975585938,0,0,0,0,0
0.298542,-260.869354248047,0,0,0,0,0
0.298750,-255.714462280273,0,0,0,0,0
0.298958,-255.714462280273,0,0,0,0,0
0.299167,-246.049057006836,0,0,0,0,0
0.299375,-244.760330200195,0,0,0,0,0
0.299583,-240.894180297852,0,0,0,0,0
0.299792,-245.404693603516,0,0,0,0,0
0.300000,-233.161849975586,0,0,0,0,0
0.300208,-230.584411621094,0,0,0,0,0
0.300417,-229.295684814453,0,0,0,0,0
0.300625,-222.852081298828,0,0,0,0,0
0.300833,-221.563354492188,0,0,0,0,0
0.301042,-217.052825927734,0,0,0,0,0
0.301250,-219.630279541016,0,0,0,0,0
0.301458,-208.031784057617,0,0,0,0,0
0.301667,-206.098709106445,0,0,0,0,0
0.301875,-203.521255493164,0,0,0,0,0
0.302083,-204.165618896484,0,0,0,0,0
0.302292,-196.433288574219,0,0,0,0,0
0.302500,-191.922775268555,0,0,0,0,0
0.302708,-188.700973510742,0,0,0,0,0
0.302917,-183.546081542969,0,0,0,0,0
0.303125,-182.901718139648,0,0,0,0,0
0.303333,-178.391204833984,0,0,0,0,0
0.303542,-177.746841430664,0,0,0,0,0
0.303750,-170.014511108398,0,0,0,0,0
0.303958,-166.148345947266,0,0,0,0,0
0.304167,-163.570907592773,0,0,0,0,0
0.304375,-162.926544189453,0,0,0,0,0
0.304583,-154.549865722656,0,0,0,0,0
0.304792,-151.972412109375,0,0,0,0,0
0.305000,-146.17317199707,0,0,0,0,0
0.305208,-141.662643432617,0,0,0,0,0
0.305417,-140.373931884766,0,0,0,0,0
0.305625,-135.219039916992,0,0,0,0,0
0.305833,-131.352874755859,0,0,0,0,0
0.306042,-127.486717224121,0,0,0,0,0
0.306250,-123.620552062988,0,0,0,0,0
0.306458,-118.465667724609,0,0,0,0,0
0.306667,-117.821311950684,0,0,0,0,0
0.306875,-111.377700805664,0,0,0,0,0
0.307083,-108.155899047852,0,0,0,0,0
0.307292,-101.067932128906,0,0,0,0,0
0.307500,-97.8461303710938,0,0,0,0,0
0.307708,-93.3356094360352,0,0,0,0,0
0.307917,-90.7581634521484,0,0,0,0,0
0.308125,-84.3145599365234,0,0,0,0,0
0.308333,-79.8040390014648,0,0,0,0,0
0.308542,-75.2935104370117,0,0,0,0,0
0.308750,-70.7829895019531,0,0,0,0,0
0.308958,-66.9168243408203,0,0,0,0,0
0.309167,-61.7619438171387,0,0,0,0,0
0.309375,-58.5401382446289,0,0,0,0,0
0.309583,-54.0296173095703,0,0,0,0,0
0.309792,-50.8078117370605,0,0,0,0,0
0.310000,-45.6529273986816,0,0,0,0,0
0.310208,-39.8536834716797,0,0,0,0,0
0.310417,-35.9875221252441,0,0,0,0,0
0.310625,-32.1213569641113,0,0,0,0,0
0.310833,-26.9664726257324,0,0,0,0,0
0.311042,-21.8115882873535,0,0,0,0,0
0.311250,-17.9454250335693,0,0,0,0,0
0.311458,-14.7236223220825,0,0,0,0,0
0.311667,-13.4349012374878,0,0,0,0,0
0.311875,-6.99129629135132,0,0,0,0,0
0.312083,-8.28001689910889,0,0,0,0,0
0.312292,0.741030335426331,0,0,0,0,0
0.312500,4.60719347000122,0,0,0,0,0
0.312708,11.050799369812,0,0,0,0,0
0.312917,14.2726020812988,0,0,0,0,0
0.313125,18.138765335083,0,0,0,0,0
0.313333,21.3605670928955,0,0,0,0,0
0.313542,25.2267303466797,0,0,0,0,0
0.313750,29.0928936004639,0,0,0,0,0
0.313958,31.6703357696533,0,0,0,0,0
0.314167,36.8252220153809,0,0,0,0,0
0.314375,40.6913833618164,0,0,0,0,0
0.314583,49.0680694580078,0,0,0,0,0
0.314792,48.4237098693848,0,0,0,0,0
0.315000,54.2229537963867,0,0,0,0,0
0.315208,58.7334785461426,0,0,0,0,0
0.315417,62.5996437072754,0,0,0,0,0
0.315625,67.1101684570313,0,0,0,0,0
0.315833,70.3319702148438,0,0,0,0,0
0.316042,75.4868545532227,0,0,0,0,0
0.316250,77.4199371337891,0,0,0,0,0
0.316458,81.2860946655273,0,0,0,0,0
0.316667,86.4409790039063,0,0,0,0,0
0.316875,94.1733093261719,0,0,0,0,0
0.317083,92.2402267456055,0,0,0,0,0
0.317292,98.0394744873047,0,0,0,0,0
0.317500,99.9725570678711,0,0,0,0,0
0.317708,105.771797180176,0,0,0,0,0
0.317917,108.349243164063,0,0,0,0,0
0.318125,112.859764099121,0,0,0,0,0
0.318333,119.303367614746,0,0,0,0,0
0.318542,121.236450195313,0,0,0,0,0
0.318750,125.102615356445,0,0,0,0,0
0.318958,128.968780517578,0,0,0,0,0
0.319167,132.834945678711,0,0,0,0,0
0.319375,137.345458984375,0,0,0,0,0
0.319583,139.278549194336,0,0,0,0,0
0.319792,143.144714355469,0,0,0,0,0
0.320000,148.299591064453,0,0,0,0,0
0.320208,152.165756225586,0,0,0,0,0
0.320417,155.387557983398,0,0,0,0,0
0.320625,159.898086547852,0,0,0,0,0
0.320833,161.186798095703,0,0,0,0,0
0.321042,165.052963256836,0,0,0,0,0
0.321250,171.496566772461,0,0,0,0,0
0.321458,174.074020385742,0,0,0,0,0
0.321667,177.940185546875,0,0,0,0,0
0.321875,179.228897094727,0,0,0,0,0
0.322083,186.961227416992,0,0,0,0,0
0.322292,187.605590820313,0,0,0,0,0
0.322500,193.404830932617,0,0,0,0,0
0.322708,196.62663269043,0,0,0,0,0
0.322917,201.137161254883,0,0,0,0,0
0.323125,206.292037963867,0,0,0,0,0
0.323333,208.225128173828,0,0,0,0,0
0.323542,210.80256652832,0,0,0,0,0
0.323750,214.668731689453,0,0,0,0,0
0.323958,217.890533447266,0,0,0,0,0
0.324167,222.401062011719,0,0,0,0,0
0.324375,227.555938720703,0,0,0,0,0
0.324583,228.844665527344,0,0,0,0,0
0.324792,234.643905639648,0,0,0,0,0
0.325000,239.154434204102,0,0,0,0,0
0.325208,241.087509155273,0,0,0,0,0
0.325417,245.598037719727,0,0,0,0,0
0.325625,249.464202880859,0,0,0,0,0
0.325833,253.330368041992,0,0,0,0,0
0.326042,257.840881347656,0,0,0,0,0
0.326250,261.707061767578,0,0,0,0,0
0.326458,265.573211669922,0,0,0,0,0
0.326667,266.861938476563,0,0,0,0,0
0.326875,270.083740234375,0,0,0,0,0
0.327083,273.949890136719,0,0,0,0,0
0.327292,279.749145507813,0,0,0,0,0
0.327500,279.749145507813,0,0,0,0,0
0.327708,284.259674072266,0,0,0,0,0
0.327917,286.837097167969,0,0,0,0,0
0.328125,290.058898925781,0,0,0,0,0
0.328333,291.347625732422,0,0,0,0,0
0.328542,292.636352539063,0,0,0,0,0
0.328750,296.502532958984,0,0,0,0,0
0.328958,297.791229248047,0,0,0,0,0
0.329167,295.213806152344,0,0,0,0,0
0.329375,301.657409667969,0,0,0,0,0
0.329583,306.167938232422,0,0,0,0,0
0.329792,302.946136474609,0,0,0,0,0
0.330000,309.389739990234,0,0,0,0,0
0.330208,308.745361328125,0,0,0,0,0
0.330417,311.322814941406,0,0,0,0,0
0.330625,313.255889892578,0,0,0,0,0
0.330833,314.544616699219,0,0,0,0,0
0.331042,316.477691650391,0,0,0,0,0
0.331250,316.477691650391,0,0,0,0,0
0.331458,318.410766601563,0,0,0,0,0
0.331667,319.699493408203,0,0,0,0,0
0.331875,319.699493408203,0,0,0,0,0
0.332083,322.921295166016,0,0,0,0,0
0.332292,323.565673828125,0,0,0,0,0
0.332500,322.921295166016,0,0,0,0,0
0.332708,326.787475585938,0,0,0,0,0
0.332917,326.787475585938,0,0,0,0,0
0.333125,326.787475585938,0,0,0,0,0
0.333333,329.364898681641,0,0,0,0,0
0.333542,329.364898681641,0,0,0,0,0
0.333750,331.297973632813,0,0,0,0,0
0.333958,331.942352294922,0,0,0,0,0
0.334167,330.653625488281,0,0,0,0,0
0.334375,335.164154052734,0,0,0,0,0
0.334583,332.586700439453,0,0,0,0,0
0.334792,333.875427246094,0,0,0,0,0
0.335000,335.164154052734,0,0,0,0,0
0.335208,333.875427246094,0,0,0,0,0
0.335417,336.452880859375,0,0,0,0,0
0.335625,335.808502197266,0,0,0,0,0
0.335833,336.452880859375,0,0,0,0,0
0.336042,337.097229003906,0,0,0,0,0
0.336250,337.741607666016,0,0,0,0,0
0.336458,335.808502197266,0,0,0,0,0
0.336667,340.319030761719,0,0,0,0,0
0.336875,340.963409423828,0,0,0,0,0
0.337083,339.030303955078,0,0,0,0,0
0.337292,340.319030761719,0,0,0,0,0
0.337500,339.674682617188,0,0,0,0,0
0.337708,339.030303955078,0,0,0,0,0
0.337917,338.385955810547,0,0,0,0,0
0.338125,339.674682617188,0,0,0,0,0
0.338333,340.319030761719,0,0,0,0,0
0.338542,342.252105712891,0,0,0,0,0
0.338750,341.607757568359,0,0,0,0,0
0.338958,342.896484375,0,0,0,0,0
0.339167,344.185211181641,0,0,0,0,0
0.339375,342.896484375,0,0,0,0,0
0.339583,345.473907470703,0,0,0,0,0
0.339792,345.473907470703,0,0,0,0,0
0.340000,342.896484375,0,0,0,0,0
0.340208,343.540832519531,0,0,0,0,0
0.340417,342.896484375,0,0,0,0,0
0.340625,344.185211181641,0,0,0,0,0
0.340833,341.607757568359,0,0,0,0,0
0.341042,344.185211181641,0,0,0,0,0
0.341250,342.896484375,0,0,0,0,0
0.341458,346.762634277344,0,0,0,0,0
0.341667,344.185211181641,0,0,0,0,0
0.341875,342.896484375,0,0,0,0,0
0.342083,345.473907470703,0,0,0,0,0
0.342292,343.540832519531,0,0,0,0,0
0.342500,348.051361083984,0,0,0,0,0
0.342708,345.473907470703,0,0,0,0,0
0.342917,346.762634277344,0,0,0,0,0
0.343125,348.051361083984,0,0,0,0,0
0.343333,344.829559326172,0,0,0,0,0
0.343542,344.829559326172,0,0,0,0,0
0.343750,342.896484375,0,0,0,0,0
0.343958,344.185211181641,0,0,0,0,0
0.344167,340.319030761719,0,0,0,0,0
0.344375,340.319030761719,0,0,0,0,0
0.344583,336.452880859375,0,0,0,0,0
0.344792,333.875427246094,0,0,0,0,0
0.345000,332.586700439453,0,0,0,0,0
0.345208,331.942352294922,0,0,0,0,0
0.345417,327.431823730469,0,0,0,0,0
0.345625,327.431823730469,0,0,0,0,0
0.345833,322.276947021484,0,0,0,0,0
0.346042,318.410766601563,0,0,0,0,0
0.346250,322.276947021484,0,0,0,0,0
0.346458,315.833343505859,0,0,0,0,0
0.346667,312.611541748047,0,0,0,0,0
0.346875,309.389739990234,0,0,0,0,0
0.347083,304.234832763672,0,0,0,0,0
0.347292,304.234832763672,0,0,0,0,0
0.347500,297.791229248047,0,0,0,0,0
0.347708,298.435607910156,0,0,0,0,0
0.347917,295.213806152344,0,0,0,0,0
0.348125,293.280731201172,0,0,0,0,0
0.348333,291.347625732422,0,0,0,0,0
0.348542,287.481475830078,0,0,0,0,0
0.348750,286.837097167969,0,0,0,0,0
0.348958,281.682220458984,0,0,0,0,0
0.349167,279.749145507813,0,0,0,0,0
0.349375,273.305541992188,0,0,0,0,0
0.349583,272.016815185547,0,0,0,0,0
0.349792,266.861938476563,0,0,0,0,0
0.350000,265.573211669922,0,0,0,0,0
0.350208,262.995758056641,0,0,0,0,0
0.350417,261.062683105469,0,0,0,0,0
0.350625,256.552154541016,0,0,0,0,0
0.350833,253.330368041992,0,0,0,0,0
0.351042,250.10856628418,0,0,0,0,0
0.351250,250.10856628418,0,0,0,0,0
0.351458,243.664947509766,0,0,0,0,0
0.351667,237.865707397461,0,0,0,0,0
0.351875,239.798797607422,0,0,0,0,0
0.352083,233.355178833008,0,0,0,0,0
0.352292,230.777740478516,0,0,0,0,0
0.352500,226.267227172852,0,0,0,0,0
0.352708,224.978500366211,0,0,0,0,0
0.352917,219.823608398438,0,0,0,0,0
0.353125,216.601806640625,0,0,0,0,0
0.353333,211.446929931641,0,0,0,0,0
0.353542,209.51383972168,0,0,0,0,0
0.353750,206.292037963867,0,0,0,0,0
0.353958,199.848434448242,0,0,0,0,0
0.354167,196.62663269043,0,0,0,0,0
0.354375,194.693557739258,0,0,0,0,0
0.354583,194.049194335938,0,0,0,0,0
0.354792,186.961227416992,0,0,0,0,0
0.355000,184.3837890625,0,0,0,0,0
0.355208,181.161987304688,0,0,0,0,0
0.355417,176.651458740234,0,0,0,0,0
0.355625,170.85221862793,0,0,0,0,0
0.355833,168.919128417969,0,0,0,0,0
0.356042,165.697326660156,0,0,0,0,0
0.356250,161.186798095703,0,0,0,0,0
0.356458,157.320648193359,0,0,0,0,0
0.356667,154.098846435547,0,0,0,0,0
0.356875,150.877029418945,0,0,0,0,0
0.357083,146.366516113281,0,0,0,0,0
0.357292,142.500350952148,0,0,0,0,0
0.357500,137.989822387695,0,0,0,0,0
0.357708,134.768020629883,0,0,0,0,0
0.357917,128.968780517578,0,0,0,0,0
0.358125,127.035697937012,0,0,0,0,0
0.358333,123.813896179199,0,0,0,0,0
0.358542,118.65901184082,0,0,0,0,0
0.358750,116.081565856934,0,0,0,0,0
0.358958,110.926681518555,0,0,0,0,0
0.359167,105.771797180176,0,0,0,0,0
0.359375,101.261276245117,0,0,0,0,0
0.359583,95.462028503418,0,0,0,0,0
0.359792,92.2402267456055,0,0,0,0,0
0.360000,87.0853424072266,0,0,0,0,0
0.360208,85.1522598266602,0,0,0,0,0
0.360417,80.6417388916016,0,0,0,0,0
0.360625,77.4199371337891,0,0,0,0,0
0.360833,71.6206893920898,0,0,0,0,0
0.361042,68.3988876342773,0,0,0,0,0
0.361250,62.5996437072754,0,0,0,0,0
0.361458,58.0891189575195,0,0,0,0,0
0.361667,53.5785942077637,0,0,0,0,0
0.361875,47.1349906921387,0,0,0,0,0
0.362083,46.4906272888184,0,0,0,0,0
0.362292,39.4026641845703,0,0,0,0,0
0.362500,37.4695816040039,0,0,0,0,0
0.362708,33.6034164428711,0,0,0,0,0
0.362917,26.5154514312744,0,0,0,0,0
0.363125,23.2936496734619,0,0,0,0,0
0.363333,20.0718460083008,0,0,0,0,0
0.363542,15.5613231658936,0,0,0,0,0
0.363750,10.4064388275146,0,0,0,0,0
0.363958,6.54027509689331,0,0,0,0,0
0.364167,5.25155401229858,0,0,0,0,0
0.364375,0.0966698154807091,0,0,0,0,0
0.364583,-5.05821466445923,0,0,0,0,0
0.364792,-6.99129629135132,0,0,0,0,0
0.365000,-10.8574590682983,0,0,0,0,0
0.365208,-15.3679828643799,0,0,0,0,0
0.365417,-19.8785076141357,0,0,0,0,0
0.365625,-22.4559497833252,0,0,0,0,0
0.365833,-29.5439147949219,0,0,0,0,0
0.366042,-32.1213569641113,0,0,0,0,0
0.366250,-36.6318817138672,0,0,0,0,0
0.366458,-41.7867660522461,0,0,0,0,0
0.366667,-44.3642082214355,0,0,0,0,0
0.366875,-50.8078117370605,0,0,0,0,0
0.367083,-52.740894317627,0,0,0,0,0
0.367292,-52.740894317627,0,0,0,0,0
0.367500,-61.7619438171387,0,0,0,0,0
0.367708,-63.6950225830078,0,0,0,0,0
0.367917,-68.8499069213867,0,0,0,0,0
0.368125,-74.0047912597656,0,0,0,0,0
0.368333,-77.2265930175781,0,0,0,0,0
0.368542,-78.5153198242188,0,0,0,0,0
0.368750,-86.2476425170898,0,0,0,0,0
0.368958,-89.4694442749023,0,0,0,0,0
0.369167,-91.4025268554688,0,0,0,0,0
0.369375,-95.9130477905273,0,0,0,0,0
0.369583,-98.4904937744141,0,0,0,0,0
0.369792,-105.578460693359,0,0,0,0,0
0.370000,-106.867179870605,0,0,0,0,0
0.370208,-111.377700805664,0,0,0,0,0
0.370417,-115.243865966797,0,0,0,0,0
0.370625,-118.465667724609,0,0,0,0,0
0.370833,-124.264915466309,0,0,0,0,0
0.371042,-125.553634643555,0,0,0,0,0
0.371250,-131.99723815918,0,0,0,0,0
0.371458,-132.6416015625,0,0,0,0,0
0.371667,-137.796493530273,0,0,0,0,0
0.371875,-142.951370239258,0,0,0,0,0
0.372083,-144.88444519043,0,0,0,0,0
0.372292,-150.039337158203,0,0,0,0,0
0.372500,-153.261138916016,0,0,0,0,0
0.372708,-160.349105834961,0,0,0,0,0
0.372917,-161.637832641602,0,0,0,0,0
0.373125,-168.081436157227,0,0,0,0,0
0.373333,-168.081436157227,0,0,0,0,0
0.373542,-171.947601318359,0,0,0,0,0
0.373750,-173.880676269531,0,0,0,0,0
0.373958,-180.968643188477,0,0,0,0,0
0.374167,-184.834808349609,0,0,0,0,0
0.374375,-188.700973510742,0,0,0,0,0
0.374583,-191.278411865234,0,0,0,0,0
0.374792,-196.433288574219,0,0,0,0,0
0.375000,-199.65510559082,0,0,0,0,0
0.375208,-201.588180541992,0,0,0,0,0
0.375417,-209.320510864258,0,0,0,0,0
0.375625,-208.676147460938,0,0,0,0,0
0.375833,-213.831024169922,0,0,0,0,0
0.376042,-215.119750976563,0,0,0,0,0
0.376250,-219.630279541016,0,0,0,0,0
0.376458,-226.718246459961,0,0,0,0,0
0.376667,-230.584411621094,0,0,0,0,0
0.376875,-230.584411621094,0,0,0,0,0
0.377083,-237.028015136719,0,0,0,0,0
0.377292,-240.249816894531,0,0,0,0,0
0.377500,-244.115982055664,0,0,0,0,0
0.377708,-249.270858764648,0,0,0,0,0
0.377917,-249.915222167969,0,0,0,0,0
0.378125,-257.647552490234,0,0,0,0,0
0.378333,-258.291900634766,0,0,0,0,0
0.378542,-263.44677734375,0,0,0,0,0
0.378750,-266.668609619141,0,0,0,0,0
0.378958,-269.890411376953,0,0,0,0,0
0.379167,-270.534759521484,0,0,0,0,0
0.379375,-275.689636230469,0,0,0,0,0
0.379583,-278.26708984375,0,0,0,0,0
0.379792,-286.643768310547,0,0,0,0,0
0.380000,-285.355041503906,0,0,0,0,0
0.380208,-287.288146972656,0,0,0,0,0
0.380417,-291.798645019531,0,0,0,0,0
0.380625,-291.798645019531,0,0,0,0,0
0.380833,-295.020446777344,0,0,0,0,0
0.381042,-295.020446777344,0,0,0,0,0
0.381250,-299.530975341797,0,0,0,0,0
0.381458,-297.597900390625,0,0,0,0,0
0.381667,-301.464050292969,0,0,0,0,0
0.381875,-304.04150390625,0,0,0,0,0
0.382083,-307.263305664063,0,0,0,0,0
0.382292,-307.263305664063,0,0,0,0,0
0.382500,-307.907684326172,0,0,0,0,0
0.382708,-310.485107421875,0,0,0,0,0
0.382917,-311.129486083984,0,0,0,0,0
0.383125,-311.773834228516,0,0,0,0,0
0.383333,-314.995635986328,0,0,0,0,0
0.383542,-316.9287109375,0,0,0,0,0
0.383750,-318.217437744141,0,0,0,0,0
