Time (microseconds),V_ch1,I_ch2
371666.67,-119.052871704102,-5.56192064285278
371875.00,-122.876838684082,-6.8350625038147
372083.33,-127.975463867188,-6.94907522201538
372291.67,-132.436752319336,-6.94907522201538
372500.00,-135.623397827148,-7.29111337661743
372708.33,-140.084686279297,-6.94907522201538
372916.67,-141.996673583984,-7.42412853240967
373125.00,-141.996673583984,-7.5761456489563
373333.33,-148.36994934082,-7.8991813659668
373541.67,-152.193923950195,-8.16521167755127
373750.00,-157.292541503906,-7.86117744445801
373958.33,-159.841857910156,-8.31722831726074
374166.67,-164.303146362305,-8.46924495697021
374375.00,-170.039108276367,-9.07731342315674
374583.33,-173.863067626953,-8.75427722930908
374791.67,-177.687042236328,-8.92529582977295
375000.00,-180.873672485352,-9.07731342315674
375208.33,-185.334976196289,-9.36234474182129
375416.67,-186.609619140625,-9.36234474182129
375625.00,-189.796264648438,-9.22933006286621
375833.33,-195.532211303711,-8.92529582977295
376041.67,-200.630844116211,-9.68538093566895
376250.00,-203.180145263672,-9.83739757537842
376458.33,-205.729461669922,-10.027419090271
376666.67,-210.828079223633,-10.0084171295166
376875.00,-215.926712036133,-9.81839561462402
377083.33,-215.926712036133,-9.98941516876221
377291.67,-221.662658691406,-10.4834699630737
377500.00,-222.937316894531,-10.787504196167
377708.33,-227.39860534668,-10.4454660415649
377916.67,-230.585250854492,-10.7304973602295
378125.00,-234.409210205078,-10.5974826812744
378333.33,-236.321197509766,-11.0345315933228
378541.67,-242.057144165039,-11.3955717086792
378750.00,-243.969131469727,-11.3955717086792
378958.33,-247.155776977539,-11.0345315933228
379166.67,-252.25439453125,-11.3575677871704
379375.00,-252.891723632813,-11.2055511474609
379583.33,-254.166381835938,-10.787504196167
379791.67,-258.627685546875,-11.2435550689697
380000.00,-259.265014648438,-11.547589302063
380208.33,-260.539642333984,-11.2435550689697
380416.67,-263.088958740234,-11.8516235351563
380625.00,-264.363616943359,-11.5095844268799
380833.33,-277.747497558594,-11.3575677871704
381041.67,-271.374237060547,-11.4905824661255
