Time (microseconds),V_ch1,V_ch2,V_ch3
315208.33,201.523040771484,-76.4474411010742,-114.368453979492
315416.67,200.885711669922,-70.0741653442383,-116.280433654785
315625.00,202.160369873047,-65.6128692626953,-117.55509185791
315833.33,199.611053466797,-66.2501983642578,-120.741729736328
316041.67,200.248382568359,-60.5142478942871,-122.016387939453
316250.00,198.336395263672,-56.6902809143066,-125.840354919434
316458.33,198.336395263672,-53.5036430358887,-127.115005493164
316666.67,195.787078857422,-49.6796760559082,-136.03759765625
316875.00,195.149749755859,-48.4050178527832,-132.850952148438
317083.33,194.512435913086,-46.493034362793,-134.762939453125
317291.67,192.600448608398,-39.4824295043945,-136.03759765625
317500.00,193.237777709961,-40.7570838928223,-137.312255859375
317708.33,188.776473999023,-33.1091499328613,-140.498886108398
317916.67,190.051132202148,-30.5598392486572,-141.773544311523
318125.00,183.04052734375,-26.7358722686768,-144.960189819336
318333.33,188.139144897461,-22.9119052886963,-148.146820068359
318541.67,183.04052734375,-19.0879383087158,-148.146820068359
318750.00,184.315185546875,-15.9012985229492,-149.421478271484
318958.33,183.04052734375,-12.7146596908569,-154.520111083984
319166.67,180.4912109375,-8.89069271087646,-152.608123779297
319375.00,181.128540039063,-8.89069271087646,-156.432083129883
319583.33,177.304580688477,-2.517413854599,-157.069412231445
319791.67,174.117935180664,2.58120894432068,-159.618728637695
320000.00,172.843276977539,4.49319267272949,-160.89338684082
320208.33,172.205947875977,8.95448780059814,-161.530715942383
320416.67,171.568618774414,10.8664712905884,-162.805374145508
320625.00,170.293975830078,14.0531101226807,-163.44270324707
320833.33,167.744659423828,17.8770771026611,-167.903991699219
321041.67,167.107330322266,19.7890605926514,-168.541320800781
321250.00,162.646041870117,24.2503566741943,-171.727951049805
321458.33,162.008712768555,28.0743236541748,-169.815979003906
321666.67,155.635437011719,29.986307144165,-172.365280151367
321875.00,156.272750854492,35.0849304199219,-173.00260925293
322083.33,154.998107910156,41.4582061767578,-174.914596557617
322291.67,148.624816894531,42.0955352783203,-176.189254760742
322500.00,148.624816894531,44.644847869873,-177.463912963867
322708.33,147.350173950195,49.7434692382813,-178.738571166992
322916.67,143.52619934082,51.018123626709,-180.013214111328
323125.00,142.888870239258,56.1167488098145,-178.738571166992
323333.33,139.064910888672,60.5780448913574,-178.738571166992
323541.67,135.240936279297,63.7646827697754,-181.925201416016
323750.00,136.515594482422,65.6766662597656,-181.287872314453
323958.33,128.230331420898,70.1379623413086,-183.837188720703
324166.67,130.142318725586,73.3246002197266,-189.573135375977
324375.00,125.04369354248,79.6978759765625,-181.925201416016
324583.33,123.131706237793,80.9725341796875,-185.111846923828
324791.67,120.582397460938,83.521842956543,-183.837188720703
325000.00,118.670417785645,86.7084884643555,-187.023818969727
325208.33,115.483772277832,89.8951263427734,-185.111846923828
325416.67,111.659805297852,93.0817642211914,-185.749176025391
325625.00,106.561187744141,94.9937438964844,-186.386505126953
325833.33,104.011871337891,100.729698181152,-185.111846923828
326041.67,101.462562561035,101.367027282715,-185.749176025391
326250.00,98.9132537841797,105.828323364258,-185.749176025391
326458.33,95.7266082763672,107.740303039551,-183.199859619141
326666.67,92.5399703979492,110.926940917969,-183.837188720703
326875.00,89.3533325195313,111.564270019531,-182.562530517578
327083.33,86.1666946411133,117.937553405762,-181.925201416016
327291.67,82.3427276611328,121.761520385742,-181.925201416016
327500.00,79.1560897827148,122.39884185791,-181.925201416016
327708.33,75.9694519042969,125.585487365723,-180.013214111328
